Voltage,5V,Current_Motor,Current_Board
14.97916,5.145256,0.77779,0.252912
14.99746,5.145256,0.761786,0.253562
14.99746,5.135254,0.748983,0.259543
14.99136,5.129252,0.752184,0.251871
14.99746,5.133254,0.768188,0.253432
14.98526,5.135254,0.761786,0.252132
14.95475,5.133254,0.755384,0.263054
14.99136,5.137254,0.787392,0.253302
14.97916,5.133254,0.768188,0.255902
14.98526,5.139255,0.771388,0.251611
14.99746,5.139255,0.780991,0.252782
14.97916,5.143256,0.761786,0.253822
14.99136,5.143256,0.758585,0.253302
14.99746,5.133254,0.742581,0.251741
14.99136,5.145256,0.761786,0.251611
14.99136,5.133254,0.755384,0.252262
14.99136,5.139255,0.764987,0.253562
14.98526,5.129252,0.758585,0.253172
14.97916,5.141255,0.764987,0.251221
14.97916,5.143256,0.748983,0.251611
14.97306,5.137254,0.768188,0.252392
14.97916,5.139255,0.742581,0.253432
14.97916,5.145256,0.764987,0.252782
14.97306,5.141255,0.796995,0.250961
14.96085,5.141255,0.768188,0.251741
14.98526,5.139255,0.742581,0.253042
14.97306,5.143256,0.803396,0.253172
14.96695,5.131253,0.761786,0.253172
14.98526,5.145256,0.774589,0.251481
14.96695,5.143256,0.745782,0.251871
14.99136,5.131253,0.755384,0.253042
14.96695,5.145256,0.758585,0.253692
14.96695,5.135254,0.77779,0.252782
14.99136,5.145256,0.771388,0.251871
14.97306,5.143256,0.761786,0.251611
14.93035,5.125251,0.748983,0.271636
14.96695,5.125251,0.774589,0.270336
14.92424,5.125251,0.761786,0.268125
14.93645,5.125251,0.752184,0.268646
14.95475,5.125251,0.790593,0.270856
14.91814,5.131253,0.748983,0.270856
14.96085,5.135254,0.742581,0.271896
14.95475,5.129252,0.780991,0.269166
14.94255,5.129252,0.761786,0.270336
14.96695,5.131253,0.748983,0.272417
14.91814,5.137254,0.739381,0.269556
14.95475,5.133254,0.761786,0.268906
14.91814,5.135254,0.761786,0.272156
14.94865,5.129252,0.764987,0.270336
14.87543,5.129252,0.771388,0.270466
14.94255,5.133254,0.748983,0.270856
14.94865,5.129252,0.742581,0.269296
14.93035,5.131253,0.774589,0.269426
14.94255,5.127252,0.77779,0.269166
14.94255,5.129252,0.748983,0.269556
14.94255,5.125251,0.793794,0.268646
14.93035,5.131253,0.73618,0.269296
14.95475,5.125251,0.752184,0.270596
14.91204,5.133254,0.761786,0.268646
14.92424,5.133254,0.761786,0.268906
14.95475,5.131253,0.745782,0.269946
14.96085,5.133254,0.748983,0.268646
14.95475,5.135254,0.745782,0.268386
14.92424,5.125251,0.761786,0.270336
14.94865,5.121251,0.758585,0.269816
14.94865,5.129252,0.764987,0.267475
14.94255,5.129252,0.729778,0.268906
14.91814,5.127252,0.742581,0.269946
14.91814,5.133254,0.764987,0.268776
14.92424,5.127252,0.784191,0.269296
14.93645,5.129252,0.755384,0.270466
14.94255,5.125251,0.790593,0.269426
14.94255,5.129252,0.764987,0.268125
14.91814,5.123251,0.768188,0.269556
14.94865,5.135254,0.768188,0.268776
14.94255,5.133254,0.77779,0.268646
14.93645,5.123251,0.748983,0.269556
14.93035,5.133254,0.761786,0.269166
14.95475,5.125251,0.748983,0.269036
14.96085,5.131253,0.780991,0.252392
14.97916,5.143256,0.774589,0.252782
14.97916,5.143256,0.758585,0.253822
14.95475,5.139255,0.768188,0.255252
14.99136,5.135254,0.768188,0.252522
14.94865,5.133254,0.771388,0.251481
14.96085,5.137254,0.790593,0.252002
14.97916,5.133254,0.755384,0.259803
14.98526,5.137254,0.793794,0.253302
14.99746,5.141255,0.755384,0.253822
14.94865,5.143256,0.771388,0.251091
14.91814,5.133254,0.77779,0.262014
14.96085,5.137254,0.790593,0.253172
14.96085,5.139255,0.768188,0.256033
14.97916,5.145256,0.761786,0.253302
14.96085,5.131253,0.739381,0.253562
14.94865,5.137254,0.784191,0.251221
14.98526,5.133254,0.780991,0.251871
14.96085,5.137254,0.774589,0.253042
14.96085,5.139255,0.758585,0.253302
15.00356,5.139255,0.755384,0.252392
14.94255,5.133254,0.787392,0.252002
14.94255,5.141255,0.780991,0.252262
14.96085,5.131253,0.77779,0.252002
14.96695,5.145256,0.800195,0.253692
14.95475,5.135254,0.761786,0.253432
14.92424,5.137254,0.768188,0.252522
14.93645,5.121251,0.774589,0.250441
14.94255,5.137254,0.752184,0.251611
14.91204,5.135254,0.742581,0.251871
14.88153,5.107247,0.707373,0.251871
14.91814,5.117249,0.755384,0.252522
14.91814,5.123251,0.761786,0.251611
14.92424,5.117249,0.755384,0.250571
14.95475,5.123251,0.761786,0.251351
14.89984,5.115249,0.73618,0.252132
14.91204,5.121251,0.761786,0.252652
14.91814,5.127252,0.761786,0.251611
14.93035,5.129252,0.752184,0.252262
14.93035,5.125251,0.73618,0.251351
14.95475,5.127252,0.787392,0.251871
14.93035,5.135254,0.742581,0.252132
14.94865,5.131253,0.73618,0.252912
14.94865,5.123251,0.771388,0.252782
14.93645,5.133254,0.771388,0.252002
14.95475,5.133254,0.742581,0.251871
14.95475,5.121251,0.732979,0.250181
14.93035,5.127252,0.745782,0.252652
14.93035,5.125251,0.768188,0.253042
14.93645,5.133254,0.752184,0.252782
14.95475,5.129252,0.748983,0.252782
14.95475,5.123251,0.742581,0.250831
14.94255,5.123251,0.742581,0.258893
14.95475,5.133254,0.771388,0.252002
14.92424,5.131253,0.761786,0.254992
14.94255,5.133254,0.745782,0.252652
14.88153,5.121251,0.771388,0.258503
14.96695,5.129252,0.758585,0.250831
14.89374,5.121251,0.732979,0.252002
14.95475,5.125251,0.764987,0.252912
14.95475,5.129252,0.745782,0.253692
14.92424,5.131253,0.755384,0.252522
14.93645,5.123251,0.752184,0.251481
14.93035,5.133254,0.780991,0.251611
15.01577,5.135254,0.755384,0.252262
14.95475,5.127252,0.771388,0.253042
14.93645,5.125251,0.761786,0.252522
14.93035,5.127252,0.77779,0.252132
14.94255,5.127252,0.768188,0.250701
14.95475,5.125251,0.77779,0.251091
14.93035,5.133254,0.784191,0.252782
15.06458,5.135254,0,0.253302
15.10729,5.131253,0,0.252262
15.08288,5.131253,0,0.251351
15.09509,5.121251,0,0.250831
15.08288,5.137254,0,0.252522
15.08898,5.133254,0,0.252652
15.08288,5.137254,0,0.252132
15.10729,5.125251,0,0.250961
15.09509,5.135254,0,0.251741
15.21101,5.129252,0,0.252782
15.13169,5.133254,0,0.253042
15.08898,5.127252,0,0.252262
15.09509,5.125251,0,0.250831
15.10729,5.133254,0,0.252132
15.11949,5.127252,0,0.252782
15.10729,5.135254,0,0.252912
15.11949,5.135254,0,0.253042
15.11339,5.135254,0,0.250181
15.07068,5.123251,0,0.271896
15.04627,5.121251,0,0.271116
15.07068,5.125251,0,0.268256
15.07068,5.113249,0,0.270986
15.05848,5.125251,0,0.271506
15.07068,5.123251,0,0.269556
15.09509,5.117249,0,0.269296
15.1622,5.125251,0,0.269556
15.08898,5.115249,0,0.270986
15.08288,5.121251,0,0.267475
15.08288,5.125251,0,0.269426
15.08288,5.127252,0,0.269946
15.07068,5.103246,0,0.267735
15.08288,5.111248,0,0.269816
15.07068,5.123251,0,0.270596
15.05848,5.115249,0,0.269686
15.05237,5.123251,0,0.268646
15.08288,5.115249,0,0.269816
15.08288,5.117249,0,0.273587
15.02797,5.103246,0,0.265135
15.08898,5.125251,0,0.268646
15.05848,5.117249,0,0.271896
15.09509,5.127252,0,0.269686
15.1683,5.121251,0,0.269686
15.06458,5.125251,0,0.270466
15.05848,5.121251,0,0.268776
15.05848,5.125251,0,0.269426
15.07068,5.127252,0,0.273977
15.08898,5.111248,0,0.269686
15.07068,5.111248,0,0.268386
15.08288,5.127252,0,0.269556
15.08898,5.121251,0,0.271636
15.08288,5.127252,0,0.270206
15.08898,5.125251,0,0.269166
15.07678,5.125251,0,0.273067
15.09509,5.121251,0,0.268125
15.07678,5.123251,0,0.272417
15.08288,5.121251,0,0.271376
15.10119,5.115249,0,0.268906
15.07068,5.111248,0,0.268646
15.05848,5.123251,0,0.270856
15.08288,5.121251,0,0.270206
15.06458,5.121251,0,0.268256
15.07678,5.123251,0,0.268776
15.08288,5.123251,0,0.269426
15.08898,5.127252,0,0.272677
15.09509,5.113249,0,0.268516
15.08288,5.117249,0,0.269296
15.10729,5.123251,0,0.269166
15.08288,5.117249,0,0.267995
15.08898,5.127252,0,0.270206
15.09509,5.123251,0,0.269686
15.10119,5.127252,0,0.269296
15.08288,5.127252,0,0.268776
15.05237,5.115249,0,0.270076
15.07068,5.115249,0,0.269426
15.07678,5.123251,0,0.270076
15.08898,5.121251,0,0.267735
15.07068,5.117249,0,0.269686
15.09509,5.123251,0,0.270726
15.10119,5.117249,0,0.267865
15.08898,5.125251,0,0.267995
15.10119,5.121251,0,0.269556
15.01577,5.125251,0,0.271376
15.07678,5.127252,0,0.268125
15.09509,5.127252,0,0.269556
15.07068,5.117249,0,0.269296
15.10119,5.125251,0,0.270206
15.09509,5.133254,0,0.270466
15.08898,5.121251,0,0.269166
15.08898,5.127252,0,0.269556
15.08898,5.115249,0,0.267995
15.08898,5.125251,0,0.271506
15.10119,5.129252,0,0.270206
15.10729,5.113249,0,0.268776
15.07068,5.131253,0,0.267865
15.09509,5.121251,0,0.270986
15.06458,5.123251,0,0.270856
15.10729,5.11925,0,0.268386
15.07678,5.125251,0,0.268256
15.09509,5.127252,0,0.269426
15.10729,5.115249,0,0.269686
15.08288,5.121251,0,0.268646
15.06458,5.115249,0,0.267605
15.10729,5.121251,0,0.269036
15.07678,5.115249,0,0.270336
15.10119,5.125251,0,0.268125
15.08288,5.125251,0,0.267735
15.10119,5.117249,0,0.268776
15.09509,5.113249,0,0.269166
15.08898,5.127252,0,0.268776
15.08288,5.125251,0,0.268646
15.07068,5.121251,0,0.268906
15.11339,5.121251,0,0.268906
15.10119,5.125251,0,0.267865
15.09509,5.125251,0,0.269296
15.07678,5.123251,0,0.269556
15.08898,5.121251,0,0.267865
15.08898,5.113249,0,0.267605
15.10729,5.117249,0,0.268125
15.10119,5.129252,0,0.269686
15.07678,5.117249,0,0.268646
15.07678,5.113249,0,0.268256
15.08288,5.121251,0,0.268516
15.08288,5.125251,0,0.270206
15.10729,5.113249,0,0.269426
15.07068,5.125251,0,0.267865
15.08898,5.117249,0,0.267865
15.07678,5.135254,0,0.269946
15.10119,5.125251,0,0.268386
15.07068,5.117249,0,0.268646
15.10119,5.125251,0,0.267995
15.09509,5.121251,0,0.269426
15.09509,5.127252,0,0.269426
15.09509,5.123251,0,0.267735
15.12559,5.123251,0,0.251351
15.1439,5.125251,0,0.252002
15.13169,5.135254,0,0.253302
15.1622,5.133254,0,0.242509
15.1622,5.141255,0,0.24368
15.1683,5.133254,0,0.243549
15.13169,5.139255,0,0.242899
15.15,5.141255,0,0.243549
15.1439,5.133254,0,0.242379
15.1378,5.137254,0,0.2442
15.1561,5.129252,0,0.242249
15.1561,5.133254,0,0.24446
15.13169,5.135254,0,0.24459
15.13169,5.135254,0,0.242379
15.1622,5.139255,0,0.24459
15.13169,5.139255,0,0.242379
15.1622,5.143256,0,0.250441
15.15,5.141255,0,0.242119
15.1622,5.145256,0,0.24537
15.1683,5.137254,0,0.24368
15.11949,5.127252,0,0.254212
15.1439,5.141255,0,0.24433
15.1683,5.141255,0,0.2468
15.1439,5.143256,0,0.24381
15.15,5.131253,0,0.24368
15.18661,5.141255,0,0.242899
15.1683,5.141255,0,0.24446
15.1439,5.139255,0,0.242509
15.1439,5.141255,0,0.24459
15.1683,5.143256,0,0.242769
15.1683,5.139255,0,0.243289
15.1622,5.137254,0,0.242899
15.1622,5.143256,0,0.242769
15.1683,5.143256,0,0.24394
15.1683,5.129252,0,0.242639
15.1439,5.145256,0,0.2442
15.15,5.141255,0,0.242119
15.1439,5.143256,0,0.24394
15.18051,5.131253,0,0.242509
15.1622,5.143256,0,0.242509
15.1439,5.137254,0,0.243289
15.18051,5.131253,0,0.242379
15.1378,5.133254,0,0.24446
15.1622,5.131253,0,0.242899
15.1378,5.137254,0,0.243159
15.17441,5.135254,0,0.243419
15.15,5.143256,0,0.242899
15.17441,5.139255,0,0.24498
15.15,5.143256,0,0.242899
15.1561,5.145256,0,0.24407
15.1439,5.141255,0,0.242509
15.1683,5.143256,0,0.243419
15.1439,5.133254,0,0.24394
15.11339,5.129252,0,0.259933
15.10729,5.117249,0,0.260844
15.13169,5.123251,0,0.260844
15.13169,5.129252,0,0.260063
15.10729,5.129252,0,0.259933
15.09509,5.125251,0,0.260974
15.10119,5.131253,0,0.264095
15.1378,5.123251,0,0.260454
15.13169,5.127252,0,0.260714
15.11949,5.129252,0,0.260063
15.13169,5.11925,0,0.261364
15.10729,5.121251,0,0.259153
15.13169,5.121251,0,0.258893
15.13169,5.131253,0,0.259023
15.11339,5.11925,0,0.260454
15.08288,5.125251,0,0.263184
15.10119,5.115249,0,0.261234
15.13169,5.121251,0,0.260974
15.11949,5.121251,0,0.260714
15.11339,5.131253,0,0.261754
15.10119,5.133254,0,0.259283
15.10119,5.121251,0,0.258373
15.11949,5.127252,0,0.259023
15.12559,5.129252,0,0.259413
15.12559,5.127252,0,0.260063
15.1378,5.131253,0,0.260194
15.13169,5.129252,0,0.260324
15.13169,5.121251,0,0.259673
15.13169,5.117249,0,0.262664
15.13169,5.129252,0,0.260324
15.11339,5.131253,0,0.259543
15.10729,5.129252,0,0.259673
15.13169,5.11925,0,0.262664
15.1378,5.123251,0,0.260194
15.11339,5.117249,0,0.260324
15.1622,5.131253,0,0.260844
15.11949,5.121251,0,0.260974
15.10729,5.127252,0,0.262534
15.1378,5.129252,0,0.260584
15.13169,5.11925,0,0.261494
15.13169,5.121251,0,0.260454
15.13169,5.115249,0,0.260844
15.10119,5.131253,0,0.261104
15.13169,5.129252,0,0.259803
15.13169,5.131253,0,0.260063
15.11949,5.121251,0,0.260584
15.13169,5.121251,0,0.260844
15.1378,5.127252,0,0.260584
15.1378,5.127252,0,0.260454
15.1439,5.129252,0,0.259543
15.11339,5.11925,0,0.259543
15.1378,5.121251,0,0.259673
15.10119,5.125251,0,0.259413
15.10729,5.129252,0,0.259933
15.1439,5.121251,0,0.260324
15.12559,5.121251,0,0.260454
15.1439,5.127252,0,0.260844
15.1378,5.123251,0,0.259933
15.11949,5.129252,0,0.259933
15.1378,5.127252,0,0.260194
15.13169,5.117249,0,0.259673
15.10729,5.131253,0,0.258893
15.11339,5.133254,0,0.258893
15.13169,5.129252,0,0.259153
15.1561,5.137254,0,0.24745
15.15,5.131253,0,0.243029
15.17441,5.143256,0,0.243029
15.18051,5.143256,0,0.24407
15.17441,5.139255,0,0.242769
15.1561,5.145256,0,0.2442
15.1378,5.135254,0,0.241859
15.1378,5.135254,0,0.243549
15.15,5.129252,0,0.242379
15.1683,5.133254,0,0.243549
15.17441,5.131253,0,0.243159
15.1561,5.131253,0,0.242639
15.10729,5.121251,0,0.262144
15.11339,5.121251,0,0.262274
15.13169,5.127252,0,0.260974
15.11949,5.117249,0,0.269036
15.11949,5.113249,0,0.269946
15.10119,5.117249,0,0.269686
15.12559,5.115249,0,0.269426
15.12559,5.11925,0,0.271506
15.07678,5.125251,0,0.270336
15.11949,5.121251,0,0.270986
15.09509,5.125251,0,0.268906
15.07678,5.11925,0,0.267865
15.09509,5.11925,0,0.269036
15.08898,5.11925,0,0.270076
15.13169,5.125251,0,0.270596
15.08288,5.121251,0,0.270336
15.11339,5.113249,0,0.269686
15.10729,5.121251,0,0.268776
15.08898,5.123251,0,0.270466
15.10729,5.121251,0,0.270596
15.11949,5.121251,0,0.271506
15.08898,5.125251,0,0.268125
15.10729,5.113249,0,0.269686
15.09509,5.117249,0,0.268776
15.09509,5.113249,0,0.271376
15.09509,5.117249,0,0.267735
15.11949,5.113249,0,0.268256
15.11949,5.115249,0,0.274757
15.11949,5.121251,0,0.269946
15.08288,5.125251,0,0.269816
15.11339,5.117249,0,0.269036
15.10119,5.113249,0,0.270986
15.10119,5.121251,0,0.268906
15.08288,5.117249,0,0.269296
15.11949,5.127252,0,0.269296
15.11949,5.127252,0,0.271896
15.09509,5.121251,0,0.267605
15.08898,5.121251,0,0.270206
15.11949,5.125251,0,0.272026
15.12559,5.129252,0,0.268906
15.08288,5.121251,0,0.269166
15.11949,5.113249,0,0.270336
15.08898,5.127252,0,0.272417
15.10729,5.127252,0,0.268125
15.1439,5.115249,0,0.269296
15.10729,5.109248,0,0.267995
15.11339,5.121251,0,0.271246
15.09509,5.125251,0,0.268646
15.11949,5.125251,0,0.268386
15.10119,5.117249,0,0.270726
15.11339,5.115249,0,0.269166
15.08288,5.127252,0,0.269036
15.11339,5.123251,0,0.267865
15.10119,5.127252,0,0.270596
15.11339,5.123251,0,0.269816
15.11339,5.127252,0,0.268516
15.11949,5.127252,0,0.269686
15.08898,5.123251,0,0.269426
15.08898,5.121251,0,0.270596
15.12559,5.125251,0,0.268125
15.07678,5.113249,0,0.267475
15.11949,5.117249,0,0.269166
15.10119,5.121251,0,0.270206
15.08898,5.125251,0,0.269686
15.10119,5.127252,0,0.269556
15.10729,5.115249,0,0.269426
15.04627,5.097245,0,0.269556
15.12559,5.113249,0,0.268776
15.09509,5.125251,0,0.270986
15.08898,5.121251,0,0.270076
15.10119,5.117249,0,0.267995
15.08898,5.125251,0,0.268646
15.11339,5.127252,0,0.270336
15.08898,5.115249,0,0.270986
15.11949,5.117249,0,0.267735
15.09509,5.121251,0,0.270466
15.11339,5.121251,0,0.270336
15.10729,5.123251,0,0.269556
15.10119,5.113249,0,0.269036
15.11339,5.121251,0,0.268776
15.11949,5.123251,0,0.271506
15.11949,5.125251,0,0.271116
15.09509,5.115249,0,0.269686
15.13169,5.123251,0,0.268776
15.08898,5.113249,0,0.272677
15.05848,5.121251,0,0.267345
15.11339,5.117249,0,0.270206
15.10119,5.115249,0,0.269036
15.10729,5.125251,0,0.269166
15.10729,5.127252,0,0.271116
15.12559,5.121251,0,0.268256
15.12559,5.127252,0,0.269036
15.11949,5.11925,0,0.269686
15.12559,5.127252,0,0.270726
15.12559,5.117249,0,0.269166
15.08898,5.115249,0,0.270466
15.11339,5.123251,0,0.270336
15.09509,5.117249,0,0.271636
15.15,5.123251,0,0.267735
15.11339,5.117249,0,0.267995
15.09509,5.127252,0,0.270206
15.10119,5.123251,0,0.268646
15.11339,5.125251,0,0.269036
15.08898,5.115249,0,0.269556
15.11339,5.117249,0,0.271636
15.13169,5.125251,0,0.267995
15.10119,5.123251,0,0.269946
15.07068,5.095244,0,0.267995
15.10729,5.125251,0,0.271636
15.10729,5.11925,0,0.269946
15.11949,5.125251,0,0.267735
15.11339,5.115249,0,0.269166
15.10729,5.123251,0,0.269686
15.11339,5.117249,0,0.270596
15.10729,5.127252,0,0.268125
15.10119,5.115249,0,0.270856
15.08898,5.11925,0,0.270986
15.10119,5.11925,0,0.270336
15.11949,5.115249,0,0.267735
15.13169,5.117249,0,0.268256
15.12559,5.125251,0,0.269426
15.09509,5.113249,0,0.268776
15.09509,5.125251,0,0.270726
15.13169,5.127252,0,0.268776
15.08898,5.123251,0,0.270986
15.12559,5.121251,0,0.270596
15.08898,5.117249,0,0.271246
15.12559,5.117249,0,0.268906
15.10729,5.117249,0,0.272807
15.10119,5.115249,0,0.270336
15.11339,5.121251,0,0.269036
15.11339,5.127252,0,0.271246
15.11949,5.115249,0,0.270206
15.13169,5.117249,0,0.270206
15.08898,5.113249,0,0.269426
15.11949,5.117249,0,0.270596
15.10119,5.125251,0,0.268125
15.09509,5.121251,0,0.269036
15.1378,5.113249,0,0.268386
15.13169,5.117249,0,0.268256
15.13169,5.117249,0,0.269686
15.1378,5.121251,0,0.268256
15.09509,5.115249,0,0.268125
15.13169,5.123251,0,0.268386
15.10119,5.117249,0,0.269686
15.11339,5.11925,0,0.268646
15.11339,5.113249,0,0.268125
15.12559,5.125251,0,0.268125
15.12559,5.117249,0,0.269556
15.09509,5.121251,0,0.268256
15.13169,5.121251,0,0.268256
15.10119,5.123251,0,0.267735
15.09509,5.125251,0,0.268906
15.10729,5.125251,0,0.269426
15.13169,5.115249,0,0.267865
15.10729,5.115249,0,0.268256
15.11949,5.117249,0,0.270076
15.10729,5.123251,0,0.268906
15.1378,5.115249,0,0.268776
15.1378,5.115249,0,0.267605
15.12559,5.117249,0,0.268906
15.12559,5.121251,0,0.269816
15.09509,5.125251,0,0.267735
15.13169,5.121251,0,0.267735
15.09509,5.121251,0,0.268776
15.11949,5.121251,0,0.270076
15.13169,5.121251,0,0.268906
15.13169,5.123251,0,0.268125
15.09509,5.127252,0,0.268256
15.1683,5.125251,0,0.252912
15.1683,5.129252,0,0.253172
15.15,5.135254,0,0.252132
15.1683,5.137254,0,0.251351
15.1439,5.137254,0,0.251221
15.1683,5.135254,0,0.252262
15.1683,5.139255,0,0.253172
15.15,5.131253,0,0.252912
15.1683,5.135254,0,0.252002
15.13169,5.125251,0,0.250961
15.1439,5.133254,0,0.251221
15.17441,5.137254,0,0.252262
15.1561,5.133254,0,0.252132
15.1378,5.137254,0,0.252782
15.15,5.133254,0,0.251481
15.17441,5.129252,0,0.250831
15.1378,5.127252,0,0.251481
15.15,5.133254,0,0.251481
15.15,5.127252,0,0.252392
15.15,5.137254,0,0.254992
15.15,5.135254,0,0.251871
15.13169,5.123251,0,0.261624
15.17441,5.137254,0,0.250831
15.1622,5.129252,0,0.255252
15.15,5.137254,0,0.252132
15.1683,5.127252,0,0.253562
15.17441,5.133254,0,0.251481
15.1378,5.131253,0,0.251091
15.15,5.125251,0,0.252002
15.13169,5.137254,0,0.251481
15.1561,5.135254,0,0.252262
15.17441,5.133254,0,0.252782
15.1622,5.127252,0,0.252262
15.1378,5.135254,0,0.251481
15.1439,5.137254,0,0.250571
15.17441,5.125251,0,0.251481
15.1683,5.137254,0,0.252522
15.15,5.129252,0,0.252782
15.1378,5.125251,0,0.252262
15.1683,5.131253,0,0.251221
15.18661,5.127252,0,0.251481
15.1561,5.135254,0,0.251481
15.1683,5.131253,0,0.252392
15.1683,5.133254,0,0.252912
15.15,5.135254,0,0.252782
15.15,5.137254,0,0.251611
15.1378,5.123251,0,0.250701
15.15,5.127252,0,0.251481
15.1622,5.125251,0,0.251611
15.1378,5.127252,0,0.252782
15.1622,5.137254,0,0.253172
15.1683,5.127252,0,0.252132
15.1439,5.127252,0,0.252132
15.1378,5.127252,0,0.250311
15.1561,5.135254,0,0.251741
15.1622,5.135254,0,0.252002
15.17441,5.137254,0,0.254862
15.1683,5.127252,0,0.252132
15.1622,5.133254,0,0.251481
15.1683,5.129252,0,0.251351
15.15,5.137254,0,0.257983
15.1561,5.127252,0,0.252912
15.17441,5.137254,0,0.254602
15.1683,5.127252,0,0.252392
15.17441,5.133254,0,0.253562
15.18051,5.123251,0,0.250701
15.1683,5.137254,0,0.253952
15.18051,5.129252,0,0.252132
15.1622,5.125251,0,0.252002
15.18051,5.125251,0,0.253822
15.1439,5.133254,0,0.252132
15.1439,5.133254,0,0.251351
15.17441,5.127252,0,0.250701
15.1683,5.125251,0,0.251741
15.15,5.135254,0,0.251481
15.17441,5.137254,0,0.252262
15.17441,5.127252,0,0.252782
15.1622,5.139255,0,0.252132
15.17441,5.131253,0,0.251481
15.1561,5.131253,0,0.251351
15.1439,5.131253,0,0.251871
15.17441,5.127252,0,0.252782
15.17441,5.127252,0,0.253302
15.17441,5.137254,0,0.252132
15.1561,5.131253,0,0.251221
15.15,5.137254,0,0.250441
15.17441,5.131253,0,0.252132
15.17441,5.133254,0,0.252782
15.1683,5.129252,0,0.253172
15.15,5.139255,0,0.252912
15.17441,5.137254,0,0.251741
15.17441,5.127252,0,0.251741
15.1439,5.135254,0,0.250441
15.17441,5.135254,0,0.251351
15.1622,5.125251,0,0.252912
15.17441,5.135254,0,0.252912
15.1378,5.131253,0,0.252652
15.15,5.133254,0,0.252002
15.17441,5.137254,0,0.250961
15.1378,5.127252,0,0.268125
15.10729,5.121251,0,0.269946
15.11949,5.113249,0,0.268776
15.1378,5.127252,0,0.268125
15.11949,5.113249,0,0.268386
15.15,5.125251,0,0.269426
15.11339,5.125251,0,0.269296
15.12559,5.115249,0,0.267995
15.11339,5.125251,0,0.267475
15.13169,5.113249,0,0.268386
15.11949,5.127252,0,0.269946
15.12559,5.117249,0,0.269556
15.11339,5.11925,0,0.268125
15.13169,5.127252,0,0.268386
15.13169,5.127252,0,0.268906
15.10729,5.123251,0,0.269166
15.12559,5.115249,0,0.268906
15.10729,5.115249,0,0.268256
15.1439,5.121251,0,0.267995
15.1378,5.129252,0,0.270206
15.10729,5.121251,0,0.269166
15.11949,5.117249,0,0.268256
15.11339,5.127252,0,0.267345
15.10729,5.113249,0,0.268906
15.1439,5.137254,0,0.253952
15.17441,5.133254,0,0.252912
15.1561,5.133254,0,0.251221
15.18051,5.137254,0,0.251221
15.1683,5.127252,0,0.251091
15.17441,5.137254,0,0.251481
15.1378,5.133254,0,0.253302
15.1561,5.127252,0,0.252782
15.15,5.131253,0,0.252132
15.1439,5.131253,0,0.252262
15.1378,5.137254,0,0.250701
15.18051,5.11925,0,0.252262
15.1622,5.127252,0,0.252522
15.1683,5.135254,0,0.252652
15.15,5.137254,0,0.253432
15.1683,5.127252,0,0.251741
15.18051,5.127252,0,0.250961
15.18051,5.127252,0,0.251741
15.18051,5.133254,0,0.252262
15.18051,5.127252,0,0.255252
15.1683,5.137254,0,0.252782
15.1561,5.127252,0,0.252132
15.17441,5.129252,0,0.252002
15.1378,5.127252,0,0.256813
15.17441,5.125251,0,0.251351
15.1439,5.137254,0,0.253562
15.11949,5.123251,0,0.269556
15.12559,5.115249,0,0.268386
15.10119,5.117249,0,0.268125
15.10729,5.121251,0,0.268646
15.1378,5.125251,0,0.269166
15.1439,5.125251,0,0.269296
15.10119,5.125251,0,0.268386
15.1378,5.11925,0,0.258763
15.1378,5.117249,0,0.258893
15.13169,5.127252,0,0.259543
15.1622,5.125251,0,0.259673
15.1439,5.131253,0,0.260324
15.13169,5.131253,0,0.260063
15.15,5.125251,0,0.260974
15.11949,5.123251,0,0.261234
15.15,5.121251,0,0.260454
15.12559,5.133254,0,0.261234
15.15,5.121251,0,0.260844
15.1622,5.121251,0,0.260194
15.1439,5.131253,0,0.260584
15.15,5.131253,0,0.259153
15.15,5.131253,0,0.259803
15.11949,5.127252,0,0.259543
15.19881,5.143256,0,0.243159
15.20491,5.143256,0,0.24394
15.18661,5.141255,0,0.242509
15.21101,5.141255,0,0.24472
15.1683,5.131253,0,0.242119
15.19271,5.145256,0,0.24433
15.19271,5.143256,0,0.242509
15.18051,5.133254,0,0.243419
15.19881,5.135254,0,0.24485
15.1622,5.125251,0,0.24381
15.18661,5.137254,0,0.24433
15.19881,5.143256,0,0.242379
15.17441,5.137254,0,0.243029
15.19271,5.143256,0,0.24433
15.1622,5.141255,0,0.242119
15.1622,5.145256,0,0.24485
15.18051,5.137254,0,0.242249
15.18661,5.143256,0,0.24563
15.19271,5.137254,0,0.243419
15.19271,5.135254,0,0.24381
15.20491,5.133254,0,0.24459
15.17441,5.137254,0,0.2442
15.19271,5.137254,0,0.24537
15.15,5.129252,0,0.242639
15.19271,5.133254,0,0.242769
15.19271,5.145256,0,0.24368
15.19271,5.135254,0,0.242509
15.1683,5.145256,0,0.24459
15.19881,5.139255,0,0.242249
15.18661,5.143256,0,0.243289
15.19271,5.137254,0,0.2442
15.1683,5.129252,0,0.242379
15.20491,5.145256,0,0.2442
15.19881,5.137254,0,0.242509
15.1683,5.133254,0,0.24381
15.1683,5.137254,0,0.242769
15.19271,5.141255,0,0.242249
15.1683,5.143256,0,0.2442
15.19271,5.143256,0,0.242249
15.1683,5.139255,0,0.24472
15.18661,5.139255,0,0.243289
15.17441,5.135254,0,0.243029
15.19271,5.133254,0,0.24472
15.19271,5.141255,0,0.243029
